,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_renovated,sqft_living15
2833,450000,4,1,1980,1,0,0,7,1430,550,0,1870
2834,675500,4,2,2060,1,0,0,8,1460,600,0,2060
2835,697000,3,2,2420,1,0,0,7,1640,780,0,1560
2836,1324050,3,3,3440,2,0,0,9,2560,880,0,3110
2837,490000,3,1,1600,1,0,0,8,1600,0,0,1510
2838,590000,3,2,2210,1,0,0,8,1460,750,0,1900
2839,280000,4,1,2250,1,0,0,8,1450,800,0,1930
2840,515000,2,1,1680,1,0,0,7,1140,540,0,1610
2841,576000,3,1,1140,1,0,0,7,1010,130,0,1700
2842,375000,3,1,1430,2,0,0,7,1430,0,0,1900
2843,478000,3,1,1440,1,0,0,7,1000,440,0,1540
2844,282000,3,1,1670,1,0,0,7,1030,640,0,1620
2845,1400000,4,4,3080,2,0,3,8,1940,1140,2007,2780
2846,593500,5,3,4300,2,0,0,8,3220,1080,0,2680
2847,724950,4,3,3010,2,0,0,9,3010,0,0,2720
2848,306000,3,1,1560,1,0,0,8,1560,0,0,1600
2849,341000,4,1,1920,1,0,0,8,1500,420,0,2100
2850,399950,3,2,1400,1,0,0,7,1400,0,2014,1060
2851,534000,5,2,2280,2,0,0,7,2280,0,0,1740
2852,635000,6,2,3880,2,0,0,7,3880,0,0,2620
2853,350000,2,1,1350,1,0,0,6,950,400,0,1670
2854,856000,3,1,1480,1,0,0,7,1480,0,0,1970
2855,582000,4,3,1670,3,0,0,8,1427,243,0,1700
2856,799000,4,2,3400,2,0,0,9,3400,0,0,2970
2857,423700,3,2,2070,2,0,0,8,2070,0,0,2090
2858,1835000,4,3,4870,2,0,0,12,4870,0,0,5000
2859,322000,3,2,1760,1,0,0,7,1160,600,0,1760
2860,929000,4,3,4030,2,0,0,9,4030,0,0,3470
2861,443000,2,1,1130,1,0,0,7,880,250,0,1250
2862,441500,3,1,1510,1,0,0,7,1510,0,0,1440
2863,875000,4,3,3110,2,0,2,8,3110,0,0,2340
2864,3600000,3,3,5020,2,1,4,10,3420,1600,2002,3680
2865,450000,2,1,740,1,0,0,7,740,0,0,920
2866,425000,3,2,1630,1,0,0,7,1100,530,0,1640
2867,660000,4,1,2780,2,0,0,10,2780,0,0,2600
2868,763101,3,1,1990,1,0,0,7,1100,890,0,1460
2869,499000,4,2,2250,2,0,0,9,2250,0,0,2450
2870,521000,3,1,1720,1,0,0,8,1350,370,0,2740
2871,302000,2,1,900,1,0,2,6,900,0,0,1810
2872,293000,4,2,2360,2,0,0,7,2360,0,0,2144
2873,335000,3,2,1530,2,0,0,7,1530,0,0,2110
2874,499000,2,1,1450,2,0,0,7,1450,0,1987,1450
2875,600000,3,1,2040,1,0,0,7,1780,260,0,1690
2876,720000,4,1,2620,1,0,0,9,2620,0,0,2230
2877,195000,2,2,1180,2,0,0,6,1180,0,0,1310
2878,249000,3,1,1110,1,0,0,7,1110,0,0,1140
2879,334000,3,2,1840,2,0,0,7,1840,0,0,1490
2880,599950,4,1,2720,1,0,0,8,1510,1210,0,2120
2881,149900,2,1,1090,1,0,0,8,1090,0,0,1360
2882,700000,4,1,1730,1,0,0,7,1250,480,0,1910
2883,525000,4,1,1170,1,0,0,6,1170,0,0,2380
2884,1049000,4,3,4740,2,0,0,10,4740,0,0,3060
2885,402000,3,2,1960,1,0,0,7,1290,670,0,1960
2886,450000,3,2,1430,1,0,0,7,980,450,0,1450
2887,520000,3,2,2510,2,0,0,8,2510,0,0,2470
2888,205000,3,1,1420,1,0,0,7,820,600,0,1470
2889,635000,3,2,2680,1,0,0,9,2680,0,0,3170
2890,210500,3,1,1220,1,0,0,7,1220,0,0,1310
2891,406650,2,1,1070,1,0,0,6,1070,0,0,1770
2892,350000,3,1,1580,1,0,0,7,1580,0,0,1860
2893,425000,4,1,1820,1,0,0,7,930,890,0,1590
2894,798000,3,3,3590,2,0,0,10,3590,0,0,3230
2895,180000,3,1,1960,2,0,0,5,1960,0,0,1850
2896,1250000,5,3,3160,2,0,0,8,3160,0,0,2360
2897,435000,4,2,2030,2,0,0,7,1630,400,0,1350
2898,355000,3,1,1240,1,0,0,7,1240,0,0,1570
2899,3000000,5,3,5370,2,0,0,10,3850,1520,2008,2410
2900,685000,5,2,2670,2,0,0,9,2670,0,0,1810
2901,311000,3,1,1640,1,0,0,7,1640,0,0,1680
2902,305000,4,2,2130,1,0,0,7,2130,0,0,1710
2903,675000,3,2,2550,1,0,0,7,1850,700,0,1700
2904,769000,4,2,3630,1,0,2,8,1850,1780,0,3380
2905,430000,3,1,1690,1,0,0,7,1690,0,0,1570
2906,516250,6,2,2390,1,0,0,7,2390,0,0,2250
2907,760000,3,3,2350,1,0,2,7,1340,1010,0,2580
2908,579950,3,3,1420,2,0,0,8,1180,240,0,1494
2909,476000,3,2,1570,1,0,0,8,1170,400,0,1660
2910,510000,3,1,1600,1,0,0,7,1600,0,0,2010
2911,205000,2,1,720,1,0,0,6,720,0,0,1357
2912,240000,3,1,1470,1,0,0,7,1470,0,0,1720
2913,738000,5,3,2790,2,0,2,10,1970,820,0,2980
2914,420000,3,1,1720,1,0,0,6,860,860,0,1440
2915,455000,3,1,1300,1,0,0,7,1300,0,0,2070
2916,765000,4,1,2520,1,0,0,8,1820,700,0,2350
2917,372000,4,1,1780,1,0,0,7,1780,0,0,1350
2918,160000,3,1,1200,1,0,0,6,1200,0,0,1570
2919,772000,4,2,2990,2,0,0,9,2990,0,0,2990
2920,1125000,5,1,1910,2,0,0,9,1910,0,0,2050
2921,479000,3,1,1370,1,0,0,7,1370,0,0,1510
2922,570000,3,2,1910,2,0,0,8,1910,0,0,1910
2923,350000,4,1,1170,1,0,0,6,1170,0,0,1260
2924,353000,3,2,1250,3,0,0,8,1250,0,0,1330
2925,699000,5,2,3340,2,0,0,10,3340,0,0,3420
2926,265000,3,2,1380,2,0,0,7,1380,0,0,1260
2927,167000,1,1,780,1,0,0,6,780,0,0,930
2928,500000,4,2,2080,1,0,0,8,1390,690,0,1800
2929,700000,3,1,1410,2,0,0,6,1410,0,0,1640
2930,295000,1,1,520,1,0,0,6,520,0,0,1030
2931,1010000,4,3,3500,2,0,2,9,2590,910,0,2430
2932,209000,2,1,840,1,0,0,6,840,0,0,920
2933,276000,3,1,2240,1,0,0,7,1440,800,0,1740
2934,380000,4,2,2100,2,0,0,8,2100,0,0,2090
2935,315000,3,1,1750,1,0,0,7,1150,600,0,1680
2936,685530,4,2,3130,2,0,0,9,3130,0,0,2780
2937,254600,3,2,1470,1,0,0,7,1470,0,0,1390
2938,230000,3,2,1440,1,0,0,6,720,720,2007,1120
2939,335000,3,3,1430,3,0,0,8,1430,0,0,1020
2940,550000,4,2,2170,1,0,0,7,1460,710,0,1940
2941,123300,3,1,1150,1,0,0,7,1150,0,0,1360
2942,275436,4,2,2170,1,0,0,7,2170,0,0,1490
2943,325000,4,3,2630,1,0,3,7,1640,990,0,1920
2944,635000,4,2,2490,2,0,0,9,2490,0,0,3170
2945,513000,3,1,1710,1,0,0,7,1110,600,0,920
2946,580000,4,2,2130,1,0,0,8,1490,640,0,3030
2947,225000,3,1,940,1,0,0,7,940,0,0,1270
2948,265000,3,1,1400,1,0,0,7,1060,340,0,1570
2949,313000,4,1,1630,1,0,0,7,930,700,0,1630
2950,296000,2,1,1370,1,0,0,7,1370,0,0,1330
2951,655500,4,2,2380,1,0,0,8,1680,700,2001,1950
2952,250750,5,1,2140,1,0,0,8,2140,0,0,1640
2953,438000,4,2,1970,2,0,0,8,1970,0,0,2590
2954,590000,3,2,2550,2,0,0,8,1980,570,0,2180
2955,329500,3,1,1080,1,0,0,7,1080,0,0,1100
2956,1195000,3,2,3070,2,0,0,10,2110,960,0,3130
2957,415000,2,1,1470,1,0,0,6,900,570,0,1670
2958,900000,4,2,3620,2,0,0,10,3620,0,0,2950
2959,378000,3,1,1050,1,0,0,7,1050,0,0,1460
2960,474000,2,1,1050,1,0,3,6,1050,0,0,1760
2961,464000,3,1,1320,2,0,0,7,1320,0,0,1660
2962,310000,3,1,1210,1,0,0,7,1210,0,0,1210
2963,580000,3,1,1860,2,0,1,7,1860,0,0,1670
2964,999000,3,2,2830,1,1,3,8,1830,1000,0,2120
2965,510000,2,1,810,1,0,0,6,810,0,0,1920
2966,650000,3,1,1630,1,0,1,7,1160,470,0,2320
2967,196000,3,1,880,1,0,0,7,880,0,0,880
2968,220000,4,1,1660,1,0,0,6,1010,650,0,1670
2969,855000,3,2,3440,2,0,2,10,3440,0,0,3170
2970,483000,3,1,2110,1,0,0,8,1440,670,0,1990
2971,400000,3,1,1060,1,0,0,7,1060,0,0,1550
2972,435000,3,2,1900,2,0,0,8,1900,0,0,2650
2973,219500,1,1,820,1,0,0,8,760,60,0,1770
2974,2950000,4,3,4860,2,0,0,12,4860,0,0,3580
2975,427000,3,2,2050,3,0,0,7,2050,0,0,2050
2976,430000,2,1,1090,1,0,0,7,1090,0,0,1390
2977,685000,2,1,1090,1,0,0,7,1090,0,0,1390
2978,495000,2,1,1920,1,0,0,7,1060,860,0,2070
2979,299950,3,2,1870,2,0,0,7,1870,0,0,1870
2980,390000,4,1,2690,1,0,0,7,2690,0,0,1920
2981,385000,3,1,2160,1,0,0,7,1260,900,0,1590
2982,740000,4,2,3000,2,0,0,9,3000,0,0,3140
2983,991700,4,3,2290,2,0,1,9,1610,680,2011,1610
2984,765000,3,2,2250,2,0,0,9,1830,420,1991,2060
2985,802000,4,2,2130,2,0,2,8,2130,0,0,2550
2986,950000,4,2,2500,1,0,0,8,1700,800,0,2650
2987,392000,4,2,2300,2,0,0,7,2300,0,0,2300
2988,590000,3,2,3360,1,0,0,8,3360,0,0,2650
2989,425000,4,2,1920,2,0,0,7,1920,0,0,1530
2990,765000,5,1,2440,1,0,4,8,1740,700,0,2390
2991,313500,3,2,1440,2,0,0,7,1440,0,0,1390
2992,320000,3,1,1780,2,0,0,6,1780,0,0,1410
2993,604000,4,1,1490,1,0,0,8,1350,140,0,1380
2994,570000,3,2,1400,2,0,0,8,1060,340,0,1540
2995,639000,4,2,2150,2,0,0,8,2150,0,0,1800
2996,335000,4,2,1910,1,0,0,7,1910,0,0,1820
2997,896000,4,1,2660,2,0,0,8,2080,580,0,2100
2998,259500,3,1,1650,1,0,0,7,1650,0,0,1470
2999,637000,3,2,1980,1,0,0,7,1380,600,0,1260
3000,307450,4,2,2690,1,0,0,8,1370,1320,0,1990
3001,535000,3,1,1380,1,0,0,7,860,520,0,1820
3002,669500,4,2,2500,1,0,0,7,1520,980,0,1410
3003,259000,3,1,1590,1,0,0,7,1590,0,0,1150
3004,441000,4,1,1100,1,0,0,7,1100,0,0,2020
3005,228800,4,2,1470,2,0,0,7,980,490,0,1460
3006,530000,2,2,1680,1,0,0,8,1680,0,0,1570
3007,524000,2,2,1450,1,0,0,6,750,700,0,2170
3008,430000,4,2,2020,1,0,0,8,1200,820,0,1410
3009,1325000,4,3,2470,1,0,0,9,1890,580,0,2470
3010,210000,3,1,1230,1,0,0,7,1230,0,0,1230
3011,449000,4,2,1850,1,0,0,7,1230,620,2013,1010
3012,945000,2,2,2540,2,0,0,9,2540,0,0,1330
3013,200450,3,1,970,1,0,0,6,970,0,0,1000
3014,219950,3,1,1070,1,0,0,6,1070,0,0,1030
3015,659500,4,3,2620,1,0,0,8,1870,750,0,2630
3016,746000,4,2,2110,1,0,0,8,2110,0,0,2420
3017,540000,3,1,2110,1,0,0,8,1280,830,0,1810
3018,485000,5,2,1910,1,0,0,7,1020,890,0,1030
3019,202000,2,1,670,1,0,0,6,670,0,0,740
3020,2525000,4,5,6930,1,0,0,11,4310,2620,1991,2560
3021,502000,3,2,2010,1,0,0,8,1360,650,0,2200
3022,279000,2,2,1770,1,0,0,8,1210,560,0,1600
3023,409500,3,1,1340,1,0,0,7,1040,300,0,1270
3024,453000,3,2,1660,1,0,0,7,1260,400,0,1660
3025,367000,4,1,1820,1,0,0,6,1820,0,0,1140
3026,550000,3,2,2510,2,0,0,9,2510,0,0,1840
3027,273500,3,1,1560,1,0,0,7,1560,0,0,1820
3028,505000,4,3,2280,1,0,0,7,1340,940,0,1540
3029,770000,3,2,2650,2,0,0,9,2650,0,0,2550
3030,565000,4,2,2470,2,0,0,8,2470,0,0,2270
3031,316000,3,0,1270,1,0,0,7,1270,0,0,1300
3032,160000,4,1,1520,1,0,0,7,1520,0,0,1520
3033,170000,3,1,1310,1,0,0,7,1310,0,0,1330
3034,235000,3,1,1310,1,0,0,7,1310,0,0,1330
3035,1799000,4,3,3930,2,0,0,12,3930,0,0,4250
3036,310000,3,1,990,1,0,0,7,990,0,0,1200
3037,285000,4,1,2080,1,0,0,7,1040,1040,0,1780
3038,280000,2,1,960,1,0,0,6,960,0,0,1010
3039,2298000,4,4,4070,2,0,3,10,4070,0,0,3430
3040,763776,4,2,2750,2,0,0,9,2750,0,0,2810
3041,530000,5,2,3230,1,0,2,8,1880,1350,0,2910
3042,362000,1,1,890,1,0,0,7,890,0,0,1670
3043,430000,2,1,990,1,0,0,6,990,0,0,990
3044,456500,3,1,1290,1,0,0,7,1290,0,0,1290
3045,445000,4,2,2170,2,0,0,7,2170,0,0,1430
3046,386900,3,1,1330,1,0,0,7,960,370,0,1460
3047,479000,3,1,1340,1,0,0,7,1340,0,0,1430
3048,525000,3,2,2200,2,0,0,8,2200,0,0,2400
3049,272000,4,1,2520,1,0,0,7,1260,1260,0,2090
3050,517000,4,1,1180,1,0,0,7,1180,0,0,1580
3051,615000,3,1,2660,1,0,0,8,1330,1330,0,1950
3052,439000,3,1,1250,1,0,0,7,1250,0,0,1460
3053,716000,3,2,2270,1,0,0,10,2270,0,0,2580
3054,308000,2,1,1080,1,0,2,7,1080,0,1968,2100
3055,800000,3,2,1620,2,0,0,8,1620,0,0,1210
3056,575000,3,2,940,1,0,0,7,880,60,0,1420
3057,219950,3,1,1620,1,0,0,7,1620,0,0,1610
3058,770000,4,2,2350,2,0,0,8,2350,0,0,2460
3059,424950,3,1,2090,1,0,0,7,2090,0,0,1510
3060,387000,3,2,1760,2,0,0,7,1760,0,0,1910
3061,790000,4,1,2050,1,0,3,8,1450,600,0,2440
3062,156000,2,1,600,1,0,0,5,600,0,0,1290
3063,580000,2,1,2540,1,0,0,8,1320,1220,0,2160
3064,490000,4,2,2090,2,0,0,8,2090,0,0,1800
3065,950000,5,3,2700,2,0,2,9,2070,630,2014,1940
3066,400000,2,2,1410,2,0,0,8,1090,320,0,1410
3067,325000,2,2,1170,2,0,0,8,1170,0,0,1350
3068,365000,4,2,2540,2,0,0,9,2540,0,0,2810
3069,255000,3,1,2190,1,0,0,7,2190,0,0,1610
3070,985000,5,3,3890,2,0,1,9,2870,1020,0,3080
3071,595000,4,2,2030,1,0,0,7,1100,930,0,1610
3072,427500,3,1,1350,1,0,0,7,1350,0,0,1350
3073,728000,3,1,1940,1,0,0,8,1310,630,0,1940
3074,549950,2,1,1260,1,0,0,7,1000,260,0,1780
3075,650000,3,2,2800,1,0,0,7,1400,1400,0,2260
3076,1125000,5,3,3080,1,0,2,9,2230,850,0,2810
3077,203000,3,1,840,1,0,0,6,840,0,0,920
3078,311000,2,1,860,1,0,0,6,860,0,0,1380
3079,387500,6,2,2400,1,0,0,6,1200,1200,2005,1290
3080,370000,4,2,1640,1,0,0,7,1640,0,0,1500
3081,228000,2,1,1060,1,0,0,6,1060,0,0,1550
3082,740000,2,1,2080,1,0,0,7,1080,1000,0,1310
3083,200000,4,2,2090,1,0,0,7,1070,1020,0,1550
3084,660000,3,1,1240,1,0,0,7,1240,0,0,1650
3085,275000,4,2,2030,2,0,0,7,2030,0,0,1190
3086,708000,2,1,1120,1,0,0,7,950,170,0,1510
3087,280000,3,2,1270,2,0,0,8,1270,0,0,1270
3088,325000,4,2,2260,2,0,0,8,2260,0,0,2450
3089,495000,3,2,1780,2,0,0,7,1780,0,0,1890
3090,691000,2,2,1780,1,0,0,7,980,800,0,1690
3091,2288000,4,2,4080,2,0,2,11,4080,0,0,4080
3092,329500,3,2,2120,1,0,0,7,1360,760,0,2330
3093,348000,3,2,2060,2,0,0,9,2060,0,0,2480
3094,425000,2,1,1670,1,0,0,7,1670,0,0,1670
3095,210000,3,1,1080,1,0,0,6,1080,0,0,1380
3096,285000,2,1,1210,1,0,0,6,710,500,0,1100
3097,222000,3,1,990,1,0,0,6,990,0,0,1120
3098,200000,4,2,1720,1,0,0,7,1120,600,0,1520
3099,247500,3,2,1530,1,0,0,7,1530,0,0,1750
3100,1500000,4,5,6550,1,0,0,11,5400,1150,0,4110
3101,190000,3,1,1100,1,0,0,6,1100,0,0,1350
3102,975000,4,2,3020,1,0,0,9,2020,1000,0,2300
3103,1130000,4,3,3180,2,0,0,9,2070,1110,0,2720
3104,283200,4,1,1830,1,0,0,8,1130,700,0,2020
3105,650000,3,2,2540,1,0,0,8,1880,660,0,2110
3106,449500,3,2,1770,1,0,0,7,960,810,0,2010
3107,400000,3,1,1470,1,0,0,7,1470,0,0,1790
3108,89950,1,1,570,1,0,0,5,570,0,0,890
3109,158800,3,1,960,1,0,0,6,960,0,0,1110
3110,870000,4,3,2940,2,0,1,9,2220,720,0,2240
3111,196000,3,1,1000,1,0,0,6,1000,0,0,1610
3112,850000,3,1,2450,1,0,0,8,1340,1110,0,2280
3113,775000,4,2,3310,2,0,0,9,3310,0,0,3010
3114,483500,3,2,1670,2,0,0,8,1670,0,0,1670
3115,387000,3,1,1620,2,0,0,7,1620,0,0,1600
3116,900000,3,3,2990,2,0,0,10,2990,0,2003,1750
3117,336000,3,1,1240,1,0,2,7,1240,0,0,1050
3118,415000,2,1,670,1,0,0,6,670,0,0,1240
3119,380000,0,0,1470,3,0,2,8,1470,0,0,1470
3120,350000,3,1,1320,1,0,0,6,1320,0,0,1350
3121,1320000,4,5,6110,2,0,0,11,6110,0,0,4190
3122,765000,3,1,2440,1,0,3,8,1320,1120,0,2530
3123,527000,4,2,2900,2,0,0,8,2900,0,0,2900
3124,524000,4,2,2310,1,0,0,8,1480,830,0,1100
3125,448000,2,1,1110,1,0,0,6,890,220,0,1300
3126,775000,4,3,4100,2,0,0,9,2500,1600,0,3770
3127,176500,3,1,930,1,0,0,5,930,0,0,930
3128,750000,4,2,2420,1,0,2,8,1620,800,0,2210
3129,1265000,4,2,2870,1,0,0,8,1730,1140,0,2370
3130,250000,3,1,1480,1,0,0,7,1480,0,0,1480
3131,759000,3,2,1960,1,0,2,8,1960,0,0,2440
3132,640000,3,2,1470,1,0,0,7,1470,0,0,1700
3133,990000,3,3,2460,2,0,0,8,2100,360,0,2370
3134,395000,4,1,1960,1,0,0,7,980,980,0,1290
3135,275000,2,1,1160,2,0,0,7,890,270,0,1160
3136,390000,3,2,1910,2,0,0,8,1910,0,0,2460
3137,752500,5,2,2720,1,0,0,8,1710,1010,0,1670
3138,450000,2,1,1020,1,0,0,6,1020,0,0,1490
3139,473000,2,1,900,1,0,0,7,900,0,0,1400
3140,178500,3,1,1120,1,0,0,7,1120,0,0,1250
3141,485000,3,2,2340,1,0,0,8,2340,0,0,2700
3142,215000,3,1,1410,1,0,0,7,780,630,0,1440
3143,589000,4,1,1920,1,0,0,7,1060,860,0,1840
3144,325000,4,1,1370,1,0,0,6,1370,0,0,1650
3145,580000,3,2,1590,2,0,0,8,1590,0,0,1620
3146,181100,4,1,1850,1,0,0,7,1850,0,0,1460
3147,345000,3,2,1430,1,0,0,7,830,600,0,1540
3148,781000,3,1,1940,1,0,0,8,1460,480,0,2250
3149,402500,4,1,1270,1,0,0,7,1270,0,0,1420
3150,426000,3,1,1380,1,0,0,7,1080,300,0,1220
3151,389000,3,2,1720,2,0,0,7,1720,0,0,2220
3152,670000,6,3,4050,2,0,0,8,2620,1430,0,3660
3153,1506000,4,3,3660,2,0,0,10,3360,300,1995,3240
3154,288400,3,2,1870,2,0,0,7,1870,0,0,1620
3155,700000,4,2,2230,1,0,0,7,1510,720,0,1520
3156,830000,4,3,2020,1,0,0,8,1220,800,2015,1400
3157,1899000,2,2,3690,2,1,4,12,3690,0,0,2310
3158,350500,2,1,1450,1,0,0,7,1450,0,0,1240
3159,431000,3,1,1630,1,0,0,7,1630,0,0,1600
3160,485000,3,2,1840,1,0,1,8,1340,500,0,1970
3161,780000,3,1,1620,1,0,2,8,1620,0,0,2440
3162,720000,2,1,1840,1,0,2,8,1340,500,0,1880
3163,415000,3,1,1360,1,0,0,7,1360,0,0,2040
3164,480000,4,1,2080,1,0,0,7,1040,1040,0,1280
3165,452250,4,2,2550,1,0,0,7,1560,990,0,2440
3166,316000,3,2,2550,2,0,0,8,2550,0,0,1840
3167,700000,2,1,1160,1,1,4,6,1160,0,0,1510
3168,285000,4,2,1760,1,0,1,7,780,980,2004,1510
3169,575000,3,1,1720,1,0,0,7,860,860,0,1720
3170,590000,3,2,2300,1,0,2,8,1580,720,0,2500
3171,587500,4,1,2500,1,0,2,8,1600,900,0,2170
3172,364000,4,2,1750,1,0,0,8,1750,0,0,1750
3173,490000,3,2,1890,2,0,0,8,1890,0,0,2080
3174,410000,3,2,1800,1,0,0,8,1360,440,0,2730
3175,520000,3,2,2160,2,0,0,9,2160,0,0,2160
3176,389000,3,1,1380,1,0,0,7,1380,0,0,1610
3177,450000,2,1,1180,1,0,0,7,1180,0,0,1600
3178,325000,3,2,2550,2,0,0,7,2550,0,0,2550
3179,660000,2,1,1070,1,0,0,7,1070,0,0,1400
3180,850000,3,2,2870,2,0,0,10,2250,620,0,1310
3181,285000,3,2,1940,2,0,0,7,1940,0,0,1860
3182,395000,2,1,870,1,0,0,7,870,0,0,1570
3183,440000,3,2,1550,2,0,0,7,1550,0,0,1550
3184,249000,3,1,1400,1,0,0,6,1400,0,0,2320
3185,635000,3,1,1210,1,0,0,8,1210,0,0,2020
3186,515000,3,2,3430,2,0,0,9,3430,0,0,2460
3187,1400000,3,3,3020,2,0,0,9,3020,0,0,3020
3188,200000,2,1,950,1,0,0,6,950,0,0,1620
3189,1135000,4,2,3370,1,0,3,9,1970,1400,2014,2120
3190,445000,4,1,1460,1,0,2,6,780,680,0,1560
3191,555000,3,1,1740,1,0,0,7,1640,100,0,1660
3192,537000,4,2,1720,1,0,0,7,860,860,0,1280
3193,315000,3,1,1480,1,0,0,7,1480,0,0,1480
3194,805000,5,2,3320,2,0,0,9,3320,0,0,3060
3195,414000,4,2,3490,1,0,0,8,3490,0,0,2540
3196,375000,2,1,1160,2,0,0,7,1160,0,0,1458
3197,401000,4,1,3010,1,0,0,8,1780,1230,0,2040
3198,210000,3,1,1030,1,0,0,7,1030,0,0,1730
3199,365000,2,1,980,1,0,0,7,780,200,0,1430
3200,178000,5,1,1990,1,0,0,7,1990,0,0,1860
3201,710000,2,1,1790,1,0,0,7,1040,750,0,1310
3202,255000,2,1,810,1,0,0,6,810,0,0,1440
3203,528000,5,2,2940,1,0,0,8,1700,1240,0,2620
3204,537000,4,4,4883,2,0,3,10,3859,1024,0,3736
3205,442000,4,1,1360,1,0,0,7,1010,350,0,1520
3206,375000,3,1,1370,1,0,0,7,1370,0,2006,1430
3207,637250,4,2,2120,2,0,0,9,2120,0,0,2120
3208,427500,3,1,1240,1,0,0,7,1240,0,0,1640
3209,700000,4,2,2770,2,0,0,8,2770,0,0,2650
3210,680000,3,1,1660,1,0,0,7,1080,580,0,2060
3211,393820,2,2,1170,1,0,0,7,1170,0,0,1360
3212,525000,4,2,2470,1,0,0,7,1350,1120,0,1500
3213,505000,2,1,1310,1,0,0,7,1110,200,0,1510
3214,555565,3,2,1670,1,0,1,7,1670,0,0,2210
3215,650000,3,1,1660,1,0,0,7,1240,420,0,3110
3216,632500,5,3,3500,2,0,0,8,2760,740,0,2820
3217,269000,3,2,1440,2,0,0,7,1440,0,0,1890
3218,405000,4,2,2360,1,0,0,7,1390,970,0,2160
3219,845000,3,3,3460,2,0,0,10,3460,0,0,3350
3220,234000,3,1,1750,1,0,0,7,1750,0,0,1400
3221,638000,4,1,1470,1,0,0,7,1470,0,0,1480
3222,290000,3,1,1710,1,0,0,7,1060,650,0,1180
3223,262000,1,0,520,1,0,0,3,520,0,0,1340
3224,270000,4,2,2350,2,0,0,8,2350,0,0,3010
3225,875000,4,2,2380,2,0,0,9,2240,140,0,1780
3226,299000,3,2,1920,2,0,0,8,1920,0,0,2170
3227,551000,3,1,1580,1,0,0,7,1580,0,0,1580
3228,350000,3,2,3070,2,0,1,7,2360,710,1986,2570
3229,1901000,3,2,2660,2,0,2,10,2660,0,0,2660
3230,511718,2,1,1700,1,0,0,6,850,850,0,1690
3231,965000,4,3,5010,2,0,0,9,3710,1300,0,3140
3232,475000,4,2,2680,2,0,0,7,2680,0,0,2460
3233,1062000,4,2,2720,1,0,2,8,1840,880,0,1600
3234,252000,2,1,940,1,0,0,6,940,0,0,1370
3235,580000,6,2,3596,1,0,0,8,1798,1798,0,1894
3236,374950,2,2,1240,2,0,0,8,1000,240,0,1260
3237,739000,5,4,4660,2,0,2,9,2600,2060,0,3380
3238,271000,4,1,1710,1,0,0,7,910,800,0,1730
3239,230000,2,1,930,1,0,0,6,930,0,0,1370
3240,210000,3,2,1430,1,0,0,7,1070,360,0,1430
3241,350000,3,2,1650,2,0,0,7,1650,0,0,1320
3242,491500,3,2,1560,1,0,0,7,1110,450,0,2190
3243,325000,3,2,1870,1,0,0,7,1250,620,0,1380
3244,190000,3,2,1320,1,0,0,7,1320,0,0,1420
3245,658600,4,2,1400,1,0,0,7,1400,0,0,1400
3246,299950,3,1,1940,1,0,0,7,1300,640,0,2000
3247,464000,5,2,2000,1,0,0,6,1200,800,0,1330
3248,308000,3,1,1640,1,0,0,6,1640,0,0,1500
3249,625000,3,1,1020,1,0,0,6,1020,0,0,1870
3250,240000,3,1,1630,1,0,0,7,1080,550,0,1280
3251,530000,4,2,2940,2,0,0,9,2940,0,0,2890
3252,1000000,5,4,2120,2,1,4,8,2120,0,1963,2870
3253,439000,1,1,790,1,0,0,7,790,0,0,1580
3254,575000,4,1,2020,1,0,0,6,1010,1010,0,1440
3255,418000,3,1,1530,1,0,0,7,1530,0,0,1580
3256,1208000,4,3,3250,2,0,0,9,2940,310,1989,2340
3257,1100000,4,3,2930,1,0,0,9,2130,800,0,1900
3258,1900000,3,3,3150,2,0,0,10,3150,0,0,2510
3259,580000,3,2,2180,2,0,0,9,2180,0,0,2630
3260,380000,2,1,1040,1,0,0,7,840,200,0,1930
3261,256000,3,1,880,1,0,0,5,880,0,0,980
3262,349950,3,1,1400,1,0,0,8,1400,0,0,1400
3263,691500,4,2,2600,2,0,0,7,2600,0,2002,1790
3264,556000,3,1,1590,1,0,0,7,1190,400,0,1420
3265,218000,3,2,1610,1,0,0,8,1280,330,0,2170
3266,425000,4,2,1390,1,0,0,7,1390,0,0,1900
3267,935000,3,3,3710,2,0,0,10,3710,0,0,1680
3268,732000,4,1,2360,1,0,0,9,2360,0,0,2290
3269,805500,3,1,1440,1,0,0,7,1440,0,0,2080
3270,507250,3,1,1400,1,0,2,6,1100,300,0,1500
3271,800000,4,2,4600,2,0,0,10,4600,0,0,4600
3272,600000,3,2,2100,2,0,1,8,2100,0,0,2420
3273,627800,4,1,2010,1,0,0,9,2010,0,0,2200
3274,660000,2,2,2550,2,0,0,7,1860,690,0,2010
3275,153503,2,2,1240,2,0,0,7,1240,0,0,1400
3276,456500,3,2,2090,1,0,0,7,1460,630,0,1960
3277,1306000,5,2,2770,2,0,0,9,2770,0,0,2070
3278,843500,3,2,3560,2,0,0,11,3560,0,0,3290
3279,625000,3,1,1240,1,0,0,7,1240,0,0,2060
3280,527000,2,1,1640,1,0,0,7,840,800,0,1980
3281,1965000,5,3,3940,1,0,3,9,3940,0,0,2370
3282,1003000,5,2,3150,2,0,0,9,3150,0,0,3600
